StateAbbr,NAME,FIPS,2022Turnout,2022BlackProp,2022HispProp,2022Median Income,2022Age,2020Turnout,2020BlackProp,2020HispProp,2020Median Income,2020Age,2018Turnout,2018BlackProp,2018HispProp,2018Median Income,2018Age,2016Turnout,2016BlackProp,2016HispProp,2016Median Income,2016Age,2014Turnout,2014BlackProp,2014HispProp,2014Median Income,2014Age,2010Turnout,2010BlackProp,2010HispProp,2010Median Income,2010Age,NP2022,NP2018,NP2016,NP2014,2022Population,Affiliation2022,,,,,,,,,,,
NE,"Dodge County, Nebraska",31053,0.422766657,0.005917956,0.150423672,37793,39.4,0.637663383,0.010693286,0.135457405,31034,39.2,0.459290347,0.009159556,0.123190579,27307,39,0.454281294,0.007115788,0.113988931,25713,39.1,0.385920875,0.004735725,0.106798759,24527,39.8,0.325278255,0.004942519,0.086999263,22238,40.1,4,4,4,4,37175,Republican,,,,,,,,,,,
NE,"Douglas County, Nebraska",31055,0.473954748,0.107051033,0.133542611,41650,35.3,0.704715246,0.108689696,0.128083798,36065,34.9,0.536108276,0.110835832,0.123911696,32826,34.5,0.549006228,0.111743515,0.120023267,30620,34.1,0.393452908,0.112696001,0.115836906,28944,33.8,0.356895949,0.112227398,0.104516907,27428,33.6,3,4,4,4,582638,Democrat,,,,,,,,,,,
NE,"Dundy County, Nebraska",31057,0.536970567,0.002191781,0.014794521,35272,42.4,0.712942878,0.001556017,0.088174274,32416,42.9,0.580645161,0.001977261,0.156697973,27030,42.3,0.54893617,0.001645639,0.057597367,26819,48.3,0.471218206,0.000508647,0.063072228,26065,47.5,0.530612245,0,0.051451859,22163,48.9,1,1,1,1,1825,Republican,,,,,,,,,,,
NE,"Fillmore County, Nebraska",31059,0.525083612,0.002879251,0.037790175,35285,46.4,0.693300136,0.001623962,0.039877301,32427,46.6,0.567701305,0.005561536,0.039468963,29617,47.7,0.56226331,0.00863284,0.037174066,27383,47.5,0.505106572,0.006589214,0.034333276,26205,47,0.416666667,0.019317991,0.025365362,22520,45.4,1,1,1,1,5557,Republican,,,,,,,,,,,
NE,"Franklin County, Nebraska",31061,0.503433476,0.002412961,0.028266115,29335,49.8,0.708402662,0.004377104,0.023905724,26806,50.6,0.56089478,0.003659348,0.022288756,24754,50.7,0.547956293,0.002275683,0.018530559,25678,50.2,0.538091419,0.002530845,0.013919646,23125,49.6,0.43715415,0,0.007122948,19051,47.9,1,1,1,1,2901,Republican,,,,,,,,,,,
NE,"Frontier County, Nebraska",31063,0.538734177,0.012846246,0.033721397,30661,43.3,0.674130538,0.009863429,0.020864947,29853,44.5,0.503129514,0.000766577,0.010348793,28404,45.5,0.509507557,0.000384763,0.010773374,26020,44.9,0.480099502,0,0.008267717,24844,44.5,0.459843965,0,0.019230769,21350,43,1,1,2,2,2491,Republican,,,,,,,,,,,
NE,"Furnas County, Nebraska",31065,0.514981798,0.003239741,0.04924406,32101,47,0.713730929,0.001697793,0.045203735,28469,47.2,0.5795053,0.001462599,0.039699122,26674,46.5,0.573735199,0.00185567,0.034639175,22728,46.2,0.448404255,0.001222494,0.0299511,22350,46.8,0.492373562,0,0.022055848,19267,46.8,1,3,3,3,4630,Republican,,,,,,,,,,,
NE,"Gage County, Nebraska",31067,0.46712263,0.006927127,0.030987346,31862,42.9,0.649462106,0.00561537,0.027148691,29976,43.4,0.494782296,0.007409122,0.023940727,29636,44,0.488512553,0.005418312,0.021305905,26861,44.8,0.422379687,0.001736032,0.01927909,25531,44.4,0.425422057,0.00154929,0.016953654,23140,42.8,2,2,2,2,21654,Republican,,,,,,,,,,,
NE,"Garden County, Nebraska",31069,0.62829912,0,0.041619798,27865,47.3,0.795890411,0,0.050104384,26266,49.6,0.690443213,0.002150538,0.043548387,26548,50.3,0.66644385,0.001554404,0.043523316,24412,50.2,0.398491515,0,0.017019082,23362,51.3,0.46547756,0.000970874,0.052427184,18827,51.3,1,1,1,1,1778,Republican,,,,,,,,,,,
NE,"Garfield County, Nebraska",31071,0.523119393,0.004909984,0.03218767,30950,46.5,0.639263804,0.000961076,0.019221528,27750,45.8,0.502547771,0.002025316,0.019746835,25609,51.4,0.504475703,0.00152439,0.020833333,24602,51,0.478174603,0.004605937,0.008700102,21250,50.5,0.576249189,0,0.028351754,19480,47.3,1,1,1,1,1833,Republican,,,,,,,,,,,
NE,"Gosper County, Nebraska",31073,0.553404539,0.002669514,0.043246129,36673,48.9,0.692067458,0.001999,0.03998001,32634,54,0.513829133,0.004466501,0.022828784,31985,50.4,0.539354839,0,0.005563986,29522,46.9,0.495983936,0,0.019529294,25505,45.1,0.445061728,0.005830904,0.036443149,21357,45.4,0,1,1,1,1873,Republican,,,,,,,,,,,
NE,"Grant County, Nebraska",31075,0.567622951,0.001540832,0.003081664,30104,40.2,0.75,0.00723589,0,25000,37.9,0.546594982,0.006963788,0.016713092,23077,45.3,0.588803089,0,0.030911901,18816,50.9,0.530571992,0,0.020030817,21204,48,0.55597723,0,0.013615734,21027,46.6,1,1,1,1,649,Republican,,,,,,,,,,,
NE,"Greeley County, Nebraska",31077,0.598579041,0.006329114,0.02079566,29939,43.6,0.6644555,0.002541296,0.022448115,26755,45.4,0.542669584,0.004979253,0.020746888,25108,45.7,0.535637149,0.005312628,0.019615856,27545,45.8,0.426900585,0.0052,0.02,23506,46.2,0.621477937,0.002360346,0.001573564,20711,42.3,1,2,2,2,2212,Republican,,,,,,,,,,,
NE,"Hall County, Nebraska",31079,0.371191136,0.034310827,0.30039153,35653,36,0.601236476,0.029476018,0.286478203,32046,36.1,0.424596507,0.024990626,0.272304908,29717,36,0.429362096,0.021716717,0.261287947,26263,35.7,0.36137931,0.021984956,0.249439583,25382,35.9,0.338521085,0.018242851,0.211673316,24414,35.7,2,3,4,4,62575,Republican,,,,,,,,,,,
NE,"Hamilton County, Nebraska",31081,0.565477037,0.002021277,0.038829787,36566,41.3,0.775093471,0.000867773,0.036554941,35157,41.7,0.585924007,0.005229898,0.032468947,31580,41.5,0.592576419,0.008335161,0.029611757,30369,42.5,0.535147059,0.004286656,0.025170367,29497,42.8,0.441498815,0.001310044,0.0180131,24604,41.7,1,1,1,1,9400,Republican,,,,,,,,,,,
NE,"Harlan County, Nebraska",31083,0.590987124,0.000969619,0.033613445,32631,47.5,0.740610329,0.007692308,0.032544379,31746,46.3,0.568657284,0.00814427,0.039267016,27732,47.9,0.560344828,0.005483405,0.043290043,25435,49.8,0.488431877,0.001155402,0.027151935,24071,49.7,0.58445441,0,0.012716763,22322,48,1,1,1,1,3094,Republican,,,,,,,,,,,
NE,"Hayes County, Nebraska",31085,0.546376812,0,0.067464635,30956,48.9,0.772058824,0,0.070866142,31458,48.3,0.552112676,0,0.073170732,28000,44.4,0.493702771,0,0.057255676,24141,47.7,0.52402746,0.001746725,0.053275109,22773,47.4,0.607661823,0,0.04097561,22038,46.4,1,1,1,1,919,Republican,,,,,,,,,,,
NE,"Hitchcock County, Nebraska",31087,0.522199798,0.000763359,0.039312977,30077,43.3,0.685009488,0.00035868,0.015064562,26646,45.4,0.49086758,0.001055223,0.010903975,24884,46.8,0.480769231,0.001395673,0.00837404,23597,48,0.515514184,0.002080444,0.023231623,22917,48.9,0.537826087,0.004102564,0.007521368,20800,48.3,1,1,1,1,2620,Republican,,,,,,,,,,,
NE,"Holt County, Nebraska",31089,0.530133477,0.004236871,0.052714553,31721,42.3,0.718064602,0.002173269,0.050775462,31273,43.1,0.539296456,0.001171303,0.045290386,29630,43.2,0.528853552,0.000482625,0.041023166,26819,45.3,0.460993805,0.000383436,0.035084356,23793,45.5,0.449330301,0.001908579,0.022234946,22116,45.4,2,2,2,2,10149,Republican,,,,,,,,,,,
NE,"Hooker County, Nebraska",31091,0.712621359,0.015174507,0,28250,40.9,0.723905724,0.005398111,0.071524966,29896,46.1,0.537931034,0.008683068,0.030390738,23654,55.9,0.548330404,0.00896861,0.043348281,19600,59.5,0.508833922,0,0.029069767,20156,57.2,0.656660413,0,0,19806,51.4,1,1,1,1,659,Republican,,,,,,,,,,,
NE,"Howard County, Nebraska",31093,0.495033113,0.004478073,0.028875849,37903,42.6,0.708246995,0.001555694,0.026135657,31940,42.6,0.497307374,0.001873536,0.025761124,26756,43.1,0.498753635,0.001099764,0.024037706,27955,43.3,0.433402923,0.001108472,0.021694378,27568,43.6,0.475787693,0.004125674,0.016502698,24085,42.6,1,1,1,1,6476,Republican,,,,,,,,,,,
NE,"Jefferson County, Nebraska",31095,0.475085447,0.007654836,0.050521921,33880,45.8,0.66275289,0.007181076,0.044494509,28965,47.1,0.534774775,0.002504174,0.037284363,24792,45.7,0.518609121,0,0.033859124,24299,45.7,0.437296277,0.000133245,0.031578947,22615,46,0.362912589,0,0.020368448,20945,46.1,1,1,1,1,7185,Republican,,,,,,,,,,,
NE,"Johnson County, Nebraska",31097,0.380895379,0.054967888,0.102946732,35641,40.3,0.5287158,0.052950371,0.102383744,30635,39.8,0.424338883,0.06522994,0.1008274,25571,40.6,0.429279168,0.061544416,0.098703309,21985,42.1,0.400149402,0.057937428,0.095210506,22644,43.6,0.4169279,0.059681443,0.086931491,23075,43.1,1,1,1,1,5294,Republican,,,,,,,,,,,
NE,"Kearney County, Nebraska",31099,0.527974948,0.000901578,0.07768595,37391,38.3,0.736033229,0.000758956,0.071341834,33762,39.1,0.543163982,0.001221001,0.060897436,30572,40.1,0.541932825,0.001527184,0.053298717,30261,40.1,0.528530378,0.000914634,0.045884146,28438,41,0.407362213,0.002136752,0.02991453,27874,42.5,1,1,1,1,6655,Republican,,,,,,,,,,,
NE,"Keith County, Nebraska",31101,0.439785769,0.014332169,0.077201012,31182,49.1,0.674360182,0.01640159,0.074676938,27633,49.3,0.50031211,0.008643042,0.070008643,26212,49.5,0.504167322,0.005183265,0.063680118,24929,48.7,0.404070219,0.001218621,0.060687302,24746,48.5,0.535736579,0.00107707,0.048109143,24200,46,1,1,1,1,8303,Republican,,,,,,,,,,,
NE,"Keya Paha County, Nebraska",31103,0.582978723,0.001013171,0.018237082,34375,46.4,0.763473054,0,0.012571429,31563,48.4,0.63029316,0,0.01010101,29423,45.4,0.658163265,0.001358696,0.010869565,25824,52.5,0.607028754,0.001349528,0,24719,52.5,0.616144975,0,0.02027027,19680,53.9,1,1,1,1,987,Republican,,,,,,,,,,,
NE,"Kimball County, Nebraska",31105,0.484524687,0.002061856,0.105154639,31776,47.8,0.645906228,0.00139821,0.092841163,25833,47.6,0.4897236,0.00218162,0.107444778,25462,45.6,0.488339223,0.000269324,0.079450579,23619,46.6,0.430747432,0.004255319,0.070212766,23667,46.1,0.45916955,0,0.050865233,24099,45.7,1,1,1,1,3395,Republican,,,,,,,,,,,
NE,"Knox County, Nebraska",31107,0.564689176,0.007011289,0.033986928,31482,43.9,0.71256917,0.003095238,0.030952381,28976,45.5,0.548568747,0.002718676,0.026359338,25540,46.9,0.544058331,0.001871126,0.025961876,25468,47.3,0.478957916,0.001283098,0.022862475,24639,47.4,0.431777108,0.00707601,0.016434604,20847,45.8,4,6,5,5,8415,Republican,,,,,,,,,,,
NE,"Lancaster County, Nebraska",31109,0.477737053,0.037324995,0.076972518,37964,34.1,0.671975895,0.039002962,0.072701724,32059,33.8,0.513604619,0.040307133,0.068624353,31145,33.3,0.52849626,0.039402467,0.065318339,27366,33,0.395419869,0.039250866,0.062439144,26454,32.8,0.338853956,0.033203544,0.054561461,25471,32.4,3,3,4,4,322063,Democrat,,,,,,,,,,,
NE,"Lincoln County, Nebraska",31111,0.450270972,0.012162632,0.096548129,35261,42.2,0.640004547,0.01600936,0.091318989,31795,41.5,0.469629852,0.013659583,0.083453278,29034,40.3,0.468083514,0.010146183,0.080722252,26137,40.2,0.396409148,0.008320852,0.077966384,26037,39.1,0.390684728,0.007575967,0.067768961,24961,39.1,3,3,2,2,34532,Republican,,,,,,,,,,,
NE,"Logan County, Nebraska",31113,0.542713568,0,0.016686532,36964,44.8,0.699680511,0,0.029017857,23708,39.4,0.545602606,0,0.029345372,25216,38.9,0.549180328,0.002409639,0.019277108,26389,43.3,0.670411985,0.002717391,0.025815217,27208,45,0.7,0,0,29391,45.1,1,1,1,1,839,Republican,,,,,,,,,,,
NE,"Loup County, Nebraska",31115,0.674180328,0,0.117647059,24911,43.4,0.785714286,0,0.084057971,30417,44.5,0.613682093,0,0.017094017,22981,56.9,0.697940503,0,0,28438,51,0.731034483,0,0.019677996,24261,48.3,0.512195122,0,0.031496063,20179,47,0,0,0,0,629,Republican,,,,,,,,,,,
NE,"McPherson County, Nebraska",31117,0.588075881,0,0.006578947,32083,56.3,0.808108108,0,0.011904762,29728,58.1,0.737142857,0,0.019823789,31842,50.9,0.777108434,0,0.009411765,30132,48,0.729166667,0,0.009389671,29861,46,0.6545961,0,0,24519,36.6,0,0,0,0,456,Republican,,,,,,,,,,,
NE,"Madison County, Nebraska",31119,0.46194184,0.008554224,0.160588666,35436,36.8,0.63443003,0.012220541,0.153955972,30265,36.6,0.420731217,0.014816289,0.148248208,29463,36.8,0.420781934,0.013124555,0.142177936,26012,36.8,0.371887904,0.015953052,0.137082301,25343,37.1,0.392338446,0.013162442,0.12171659,22843,36.8,3,4,4,4,35538,Republican,,,,,,,,,,,
NE,"Merrick County, Nebraska",31121,0.542263122,0.000651466,0.053680782,31967,43,0.70074099,0.007794531,0.048556095,30512,43.1,0.568212593,0.008586441,0.042547738,27330,43.6,0.569755601,0.00898242,0.039907609,25889,43.8,0.494192005,0.005776637,0.038254172,25636,43.1,0.411214953,0.004624872,0.034815005,23648,42.1,2,2,2,2,7675,Republican,,,,,,,,,,,
NE,"Morrill County, Nebraska",31123,0.554030374,0.000876808,0.158044717,27883,40.3,0.716165951,0.002759499,0.154956485,26250,41.9,0.595810926,0.008469325,0.155339806,25950,42.5,0.596824497,0.007433409,0.151352467,24763,41.6,0.429167826,0.002643351,0.142130948,23502,41.9,0.520063779,0,0.127785447,20977,43.3,2,2,2,2,4562,Republican,,,,,,,,,,,
NE,"Nance County, Nebraska",31125,0.479446792,0.005644682,0.034759358,28586,44,0.638165138,0.002836879,0.028368794,30393,45.1,0.455481972,0.00450197,0.026730445,26913,44.3,0.446770119,0.000831716,0.024397006,23411,45.8,0.405319149,0.000818107,0.023179711,22885,46,0.442702891,0.006924101,0.019174434,23585,44.7,2,2,2,2,3366,Republican,,,,,,,,,,,
NE,"Nemaha County, Nebraska",31127,0.422006591,0.016099159,0.030488674,31927,38.6,0.604617076,0.015333907,0.02909143,27025,38.4,0.472379216,0.014991433,0.026841805,27110,39.3,0.463506261,0.015772426,0.025066892,25423,37.8,0.405248327,0.014000554,0.022456335,23116,39.8,0.400746401,0.008690854,0.015726307,21072,41.7,1,1,1,1,7019,Republican,,,,,,,,,,,
NE,"Nuckolls County, Nebraska",31129,0.477767556,0.001955034,0.014662757,33196,49.4,0.680374962,0.003092293,0.02925785,29219,49.6,0.526079137,0.001637427,0.027134503,23448,49.3,0.510768335,0.000919118,0.026884191,24223,49,0.435317687,0.000451365,0.023019634,24500,49.6,0.436923077,0.009818896,0.002618372,18750,48.6,2,2,2,2,4092,Republican,,,,,,,,,,,
NE,"Otoe County, Nebraska",31131,0.483574131,0.007002188,0.084713973,37016,42,0.712207792,0.006764798,0.08130285,32436,42,0.545650116,0.003837443,0.07775541,29592,41.5,0.541826882,0.001321586,0.071554437,29467,41.8,0.457622761,0.001777778,0.063365079,27629,42,0.354019625,0.001588209,0.049298012,24901,42.9,2,2,2,2,15995,Republican,,,,,,,,,,,
NE,"Pawnee County, Nebraska",31133,0.54372428,0.002350176,0.02075989,27287,47.3,0.668290307,0.001893939,0.019318182,25034,49.7,0.536666667,0,0.01793722,23942,50,0.531353135,0,0.018552876,23074,49.5,0.488878591,0,0.017429194,21795,48.3,0.427522936,0,0.012287676,22257,48.6,1,1,1,1,2553,Republican,,,,,,,,,,,
NE,"Perkins County, Nebraska",31135,0.524964337,0.000699301,0.047902098,35213,41.5,0.710820896,0.001730703,0.043959848,31935,42.7,0.559376433,0.002751978,0.040247678,31371,42.7,0.553790286,0.001717623,0.037444177,29836,43.9,0.468343062,0.00136147,0.035057862,27842,44.3,0.49197861,0,0.032182367,25026,42.6,0,1,0,0,2860,Republican,,,,,,,,,,,
NE,"Phelps County, Nebraska",31137,0.538853122,0.006245818,0.061900513,34193,40.4,0.737914621,0.000994475,0.059226519,31446,41.6,0.560046525,0.00252193,0.055263158,30821,42.6,0.566637246,0.001299264,0.05251191,27232,41.7,0.493676471,0.000979432,0.047992165,26767,41.8,0.439545857,0.003465454,0.044292831,24348,42,1,2,2,2,8966,Republican,,,,,,,,,,,
NE,"Pierce County, Nebraska",31139,0.522028878,0.002739351,0.022873579,33119,40.2,0.724337439,0.001402131,0.020611329,31647,41.6,0.512782235,0.002375297,0.017325695,31455,41.5,0.510116948,0.002228723,0.015879649,29222,41.7,0.430671878,0.001527566,0.014581308,27285,41.8,0.398580501,0.000684182,0.012452107,23160,41.9,3,3,3,3,7301,Republican,,,,,,,,,,,
NE,"Platte County, Nebraska",31141,0.470421689,0.006633741,0.213273328,40611,38.3,0.678455177,0.005804511,0.199037594,32446,38.3,0.484970028,0.004839246,0.183982095,31651,38.5,0.495563663,0.002843776,0.169005902,30100,38.4,0.408285881,0.002985994,0.153547791,27814,38.1,0.394445709,0.001452249,0.119558011,26473,38.3,1,2,1,1,34219,Republican,,,,,,,,,,,
NE,"Polk County, Nebraska",31143,0.515229076,0.001543805,0.061945195,36438,43.4,0.725560081,0.001920123,0.057795699,31406,44.9,0.527756654,0.00190295,0.053663178,30971,45.2,0.530310749,0.002289203,0.043304082,30673,45.6,0.438207903,0.000565291,0.033917467,28039,45.8,0.382338431,0,0.022727273,23623,44.7,1,1,1,1,5182,Republican,,,,,,,,,,,
NE,"Red Willow County, Nebraska",31145,0.477377208,0.010664172,0.058746492,31811,41.5,0.663338264,0.006433566,0.054825175,26128,40.2,0.471791768,0.007403294,0.05015732,25457,41.1,0.473741794,0.016078648,0.047960309,23642,41.5,0.419589597,0.012735377,0.046575093,22201,42.1,0.442997889,0.003975065,0.035865932,20699,42.9,1,1,2,2,10690,Republican,,,,,,,,,,,
NE,"Richardson County, Nebraska",31147,0.46348223,0.010700637,0.021528662,29764,47.1,0.635495874,0.009983571,0.019967143,26832,47.3,0.476522843,0.002122612,0.019602947,29394,48,0.466822067,0.003067861,0.018039023,28296,47.4,0.379883113,0.000849824,0.016268059,25672,47.3,0.421796626,0.000946186,0.014547605,20916,47.1,2,2,2,2,7850,Republican,,,,,,,,,,,
NE,"Rock County, Nebraska",31149,0.571850394,0.006097561,0.007621951,29846,43.5,0.730357143,0.016783217,0.007692308,29250,41,0.582740214,0.007407407,0.012592593,28849,50.9,0.556499575,0.002842928,0.007107321,27422,52.4,0.531223268,0.006963788,0.002785515,26636,50.6,0.501145913,0,0.011508177,22482,48.7,1,1,1,1,1312,Republican,,,,,,,,,,,
NE,"Saline County, Nebraska",31151,0.39486132,0.009527145,0.270753065,36418,38.6,0.5912316,0.01448562,0.256240771,29917,37.5,0.441499472,0.01049832,0.246150616,27212,35.8,0.429525375,0.007940931,0.233212594,25742,36.6,0.372823735,0.007683174,0.21743382,22400,36,0.339769926,0.006951341,0.176195205,21843,35.9,3,3,3,3,14275,Republican,,,,,,,,,,,
NE,"Sarpy County, Nebraska",31153,0.473293069,0.041684094,0.105321218,46852,35.3,0.73577327,0.039504012,0.097055818,40315,34.8,0.542561553,0.038934461,0.090383569,37934,34.4,0.565014407,0.040693494,0.084118056,35695,33.9,0.388289327,0.042638065,0.078563466,34165,33.5,0.366509339,0.039446708,0.067958996,33642,32.7,3,4,3,3,191272,Republican,,,,,,,,,,,
NE,"Saunders County, Nebraska",31155,0.55894937,0.00330741,0.024179852,43002,40.4,0.780596737,0.006368234,0.023365799,37419,41.1,0.606432636,0.00304414,0.021689498,33812,40.8,0.609080984,0.001909672,0.020051561,31580,41.1,0.463364025,0.005415249,0.020510854,30555,41.3,0.447698745,0.000535462,0.019130604,29182,41.6,2,2,2,2,22374,Republican,,,,,,,,,,,
NE,"Scotts Bluff County, Nebraska",31157,0.368061356,0.005659121,0.248890368,33732,39.2,0.579269917,0.006493145,0.243646193,29860,39.1,0.400249991,0.00838505,0.236932837,27157,39.5,0.397076507,0.0084975,0.228120987,24468,39.6,0.358659675,0.006595375,0.219411573,23084,38.6,0.366332202,0.004894856,0.201181328,21832,39,2,3,4,4,36048,Republican,,,,,,,,,,,
NE,"Seward County, Nebraska",31159,0.492873051,0.006631149,0.026921333,38708,37.5,0.694569617,0.006505198,0.027240518,33244,37.8,0.543233662,0.004787762,0.026683015,31075,37.9,0.543694562,0.004674809,0.022789692,26801,38.1,0.421575475,0.005136077,0.020012988,25676,38.5,0.417945691,0.007938417,0.015395718,25920,37.8,2,2,2,2,17644,Republican,,,,,,,,,,,
NE,"Sheridan County, Nebraska",31161,0.46675063,0.013524108,0.061348491,30636,45.8,0.648830264,0.023394056,0.057718121,26471,46.3,0.502363772,0.007642339,0.049866259,24528,45.9,0.500868271,0.004943906,0.04335425,22465,45.9,0.420122699,0.004492699,0.038187945,23493,46,0.412852739,0,0.028710726,20411,46.3,1,1,1,1,5102,Republican,,,,,,,,,,,
NE,"Sherman County, Nebraska",31163,0.511319949,0.005050505,0.024915825,33552,49.1,0.690217391,0.001658375,0.022885572,30965,51.1,0.537114262,0,0.021696252,27716,49.9,0.533554267,0.007443366,0.019093851,24815,49.7,0.53909465,0.010897436,0.015384615,25210,49.2,0.512673753,0,0.017493639,21738,47.2,0,0,0,0,2970,Republican,,,,,,,,,,,
NE,"Sioux County, Nebraska",31165,0.619428571,0.003442341,0.047332186,29286,41.3,0.739443872,0.028505393,0.041602465,29250,35.4,0.537462537,0.004739336,0.004739336,28750,47,0.534791252,0.003139717,0.02433281,25570,47.4,0.519455253,0,0.051602815,23602,49.5,0.556594949,0,0.006716418,22523,48.9,0,0,0,0,1162,Republican,,,,,,,,,,,
NE,"Stanton County, Nebraska",31167,0.564349621,0.005490734,0.064687714,36441,41.4,0.711039706,0.019508914,0.059704003,34269,41.3,0.509661287,0.014185581,0.053070761,31128,41.2,0.50850533,0.007306543,0.052806377,28679,41.1,0.390232874,0.004744764,0.04908377,27548,39.3,0.405722009,0,0.040115998,25399,39.4,1,1,1,1,5828,Republican,,,,,,,,,,,
NE,"Thayer County, Nebraska",31169,0.557235984,0.002197363,0.029564523,30947,45.9,0.751815353,0.0052,0.028,31025,46.8,0.56311662,0.004511573,0.023342487,28160,47,0.548546082,0.001355801,0.022080186,25934,48.3,0.480019613,0,0.007893724,23454,48.9,0.452061478,0.000760167,0.01786393,21293,48.3,2,2,2,2,5006,Republican,,,,,,,,,,,
NE,"Thomas County, Nebraska",31171,0.6,0.013513514,0.035472973,35417,46.7,0.897826087,0,0,33036,33.6,0.669902913,0,0.004651163,25081,41.1,0.667311412,0,0.005925926,27404,41.9,0.537132988,0,0.005354752,26994,44.5,0.54973822,0.001322751,0.001322751,24053,47,1,1,1,1,592,Republican,,,,,,,,,,,
NE,"Thurston County, Nebraska",31173,0.286845169,0.001786778,0.078767123,29040,28.1,0.493102693,0.001939595,0.069409809,26894,28,0.40350488,0.002661064,0.055742297,23054,27.8,0.411911232,0.00143082,0.046787809,21742,28.4,0.319014244,0.003316989,0.039659648,20378,28.6,0.317056552,0.005646446,0.029969596,17964,28.9,1,1,1,1,6716,Republican,,,,,,,,,,,
